Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Distance_KM,Lead_Time_Days,Profit_Margin,Factory_Lat,Factory_Lon,Customer_Lat,Customer_Lon
1588,ORD-688760,2023-02-14,2023-02-24,Standard,CUST-1985,United States,Philadelphia,PA,89307,Chocolate,East,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,26995.33,1049,-164560.53,16197.8,Lot's O' Nuts,3343.34,10.52,-6.0959,32.881893,-111.768036,39.9526,-75.1652
1589,ORD-465236,2023-03-09,2023-03-16,Standard,CUST-7589,United States,San Diego,CA,31337,Other,West,PRD-O-002,Lickable Wallpaper,104449.22,4262,-491435.56,54987.24,Secret Factory,2538.23,7.81,-4.705,41.446333,-90.565487,32.7157,-117.1611
1590,ORD-910471,2023-03-12,2023-03-15,Same-Day,CUST-9297,United States,Philadelphia,PA,64462,Other,East,PRD-O-004,Kazookles,78725.98,3557,-86611.64,39985.11,The Other Factory,1409.64,3.53,-1.1002,35.1175,-89.971107,39.9526,-75.1652
1591,ORD-876787,2023-08-19,2023-08-24,Express,CUST-5581,United States,San Diego,CA,80955,Sugar,West,PRD-S-004,Fun Dip,105571.74,4086,-358902.14,63706.97,Sugar Shack,2452.07,5.47,-3.3996,48.11914,-96.18115,32.7157,-117.1611
1592,ORD-402024,2023-11-20,2023-11-27,Express,CUST-3912,United States,San Jose,CA,75802,Sugar,West,PRD-S-001,Laffy Taffy,84141.79,2649,-214809.41,44540.6,Sugar Shack,2401.01,7.0,-2.5529,48.11914,-96.18115,37.3382,-121.8863
1593,ORD-992351,2023-03-07,2023-03-19,Standard,CUST-1102,United States,San Jose,CA,15164,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,92719.15,3557,-643815.18,70360.27,Wicked Choccy's,3745.71,12.65,-6.9437,32.076176,-81.088371,37.3382,-121.8863
1594,ORD-773867,2023-01-22,2023-01-24,Express,CUST-2896,United States,Phoenix,AZ,52726,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,17415.9,1951,136.92,11883.98,Lot's O' Nuts,69.13,2.63,0.0079,32.881893,-111.768036,33.4484,-112.074
1595,ORD-682532,2023-06-12,2023-06-18,Standard,CUST-3984,United States,Houston,TX,99390,Chocolate,South,PRD-C-002,Wonka Bar - Fudge Mallows,60759.99,4324,-318734.4,34857.36,Lot's O' Nuts,1594.07,6.56,-5.2458,32.881893,-111.768036,29.7604,-95.3698
1596,ORD-851553,2023-02-21,2023-02-28,Express,CUST-9038,United States,Phoenix,AZ,28883,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,59631.67,3188,-343378.19,34390.18,Wicked Choccy's,2890.68,7.26,-5.7583,32.076176,-81.088371,33.4484,-112.074
1597,ORD-533354,2023-09-13,2023-09-17,Express,CUST-3452,United States,Houston,TX,10834,Other,South,PRD-O-003,Wonka Gum,87041.97,3663,-171452.83,57840.28,Secret Factory,1369.47,4.6,-1.9698,41.446333,-90.565487,29.7604,-95.3698
1598,ORD-651370,2023-03-08,2023-03-11,Same-Day,CUST-4578,United States,Dallas,TX,32658,Sugar,South,PRD-S-001,Laffy Taffy,38622.46,2408,-83720.34,19594.53,Sugar Shack,1706.78,3.94,-2.1677,48.11914,-96.18115,32.7767,-96.797
1599,ORD-982027,2023-12-29,2024-01-02,Same-Day,CUST-1116,United States,Los Angeles,CA,92170,Sugar,West,PRD-S-004,Fun Dip,12147.08,1084,-61741.59,8674.94,Sugar Shack,2406.41,4.23,-5.0828,48.11914,-96.18115,34.0522,-118.2437
1600,ORD-613317,2023-06-06,2023-06-13,Standard,CUST-3623,United States,Los Angeles,CA,36733,Sugar,West,PRD-S-005,Everlasting Gobstopper,15996.62,786,-94495.66,10055.97,Secret Factory,2555.63,7.88,-5.9072,41.446333,-90.565487,34.0522,-118.2437
1601,ORD-578179,2023-10-11,2023-10-19,Standard,CUST-3899,United States,Philadelphia,PA,33680,Sugar,East,PRD-S-003,Nerds,58424.51,3359,-303759.69,42928.76,Sugar Shack,1900.9,8.02,-5.1992,48.11914,-96.18115,39.9526,-75.1652
1602,ORD-497315,2023-06-29,2023-07-05,Express,CUST-3535,United States,San Diego,CA,84870,Sugar,West,PRD-S-003,Nerds,109942.78,4654,-413627.39,67092.15,Sugar Shack,2452.07,6.64,-3.7622,48.11914,-96.18115,32.7157,-117.1611
1603,ORD-352800,2023-01-17,2023-01-19,Same-Day,CUST-2675,United States,Chicago,IL,61445,Sugar,Midwest,PRD-S-001,Laffy Taffy,71157.44,3765,-60107.57,40421.76,Sugar Shack,965.13,2.74,-0.8447,48.11914,-96.18115,41.8781,-87.6298
1604,ORD-325515,2023-01-28,2023-01-29,Same-Day,CUST-4249,United States,Chicago,IL,68051,Sugar,Midwest,PRD-S-004,Fun Dip,48103.62,3890,-75448.96,29693.28,Sugar Shack,965.13,1.87,-1.5685,48.11914,-96.18115,41.8781,-87.6298
1605,ORD-704659,2023-04-22,2023-04-25,Same-Day,CUST-4507,United States,San Jose,CA,63993,Other,West,PRD-O-004,Kazookles,4059.8,289,-19459.44,2857.44,The Other Factory,2859.76,3.93,-4.7932,35.1175,-89.971107,37.3382,-121.8863
1606,ORD-347940,2023-03-29,2023-04-02,Express,CUST-3728,United States,San Antonio,TX,52611,Chocolate,South,PRD-C-002,Wonka Bar - Fudge Mallows,36477.02,2533,-118836.17,21642.16,Lot's O' Nuts,1319.3,4.65,-3.2578,32.881893,-111.768036,29.4241,-98.4936
1607,ORD-538174,2023-12-01,2023-12-04,Same-Day,CUST-3001,United States,Houston,TX,74107,Sugar,South,PRD-S-001,Laffy Taffy,54041.13,2673,-118109.44,35655.58,Sugar Shack,2042.57,3.78,-2.1855,48.11914,-96.18115,29.7604,-95.3698
1608,ORD-373718,2023-11-27,2023-12-04,Standard,CUST-5159,United States,San Diego,CA,85708,Sugar,West,PRD-S-003,Nerds,67432.49,2074,-226520.0,39672.46,Sugar Shack,2452.07,7.82,-3.3592,48.11914,-96.18115,32.7157,-117.1611
1609,ORD-282798,2023-09-13,2023-09-22,Standard,CUST-8211,United States,Los Angeles,CA,19159,Sugar,West,PRD-S-005,Everlasting Gobstopper,79855.33,4819,-591737.34,55813.37,Secret Factory,2555.63,9.8,-7.4101,41.446333,-90.565487,34.0522,-118.2437
1610,ORD-324643,2023-03-24,2023-04-03,Standard,CUST-9033,United States,Philadelphia,PA,52844,Chocolate,East,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,146933.9,4367,-664571.88,81488.01,Lot's O' Nuts,3343.34,10.91,-4.5229,32.881893,-111.768036,39.9526,-75.1652
1611,ORD-864624,2023-03-12,2023-03-13,Same-Day,CUST-1889,United States,Dallas,TX,81824,Sugar,South,PRD-S-005,Everlasting Gobstopper,9356.18,857,-20450.78,6016.78,Secret Factory,1110.39,1.96,-2.1858,41.446333,-90.565487,32.7767,-96.797
1612,ORD-696557,2023-04-07,2023-04-17,Standard,CUST-8182,United States,New York,NY,55785,Chocolate,East,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,81680.56,3864,-633217.5,49379.45,Lot's O' Nuts,3444.71,10.25,-7.7524,32.881893,-111.768036,40.7128,-74.006
1613,ORD-978554,2023-12-17,2023-12-19,Same-Day,CUST-1662,United States,Philadelphia,PA,36475,Chocolate,East,PRD-C-004,Wonka Bar - Milk Chocolate,64950.57,4432,-96941.66,48376.11,Wicked Choccy's,1024.51,2.06,-1.4925,32.076176,-81.088371,39.9526,-75.1652
1614,ORD-214798,2023-01-09,2023-01-19,Standard,CUST-8540,United States,Phoenix,AZ,18704,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,143830.0,4741,-625927.52,84521.53,Wicked Choccy's,2890.68,10.59,-4.3519,32.076176,-81.088371,33.4484,-112.074
1615,ORD-705225,2023-06-27,2023-07-02,Standard,CUST-3743,United States,Chicago,IL,86923,Other,Midwest,PRD-O-003,Wonka Gum,6122.8,816,-8377.13,4359.57,Secret Factory,248.54,5.1,-1.3682,41.446333,-90.565487,41.8781,-87.6298
1616,ORD-305869,2023-06-28,2023-07-04,Standard,CUST-1080,United States,New York,NY,85569,Sugar,East,PRD-S-006,Hair Toffee,57829.73,4239,-299803.95,33457.45,The Other Factory,1529.49,6.38,-5.1843,35.1175,-89.971107,40.7128,-74.006
1617,ORD-258263,2023-08-01,2023-08-09,Standard,CUST-3486,United States,Los Angeles,CA,25146,Sugar,West,PRD-S-003,Nerds,9507.33,993,-117098.46,7127.52,Sugar Shack,2406.41,8.94,-12.3166,48.11914,-96.18115,34.0522,-118.2437
1618,ORD-156102,2023-04-17,2023-04-20,Same-Day,CUST-2886,United States,Los Angeles,CA,89408,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,72074.87,3409,-21197.46,40902.18,Lot's O' Nuts,614.49,3.02,-0.2941,32.881893,-111.768036,34.0522,-118.2437
1619,ORD-133467,2023-12-11,2023-12-15,Standard,CUST-8315,United States,Los Angeles,CA,27824,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,14915.56,1530,-40703.63,8610.48,Lot's O' Nuts,614.49,4.15,-2.7289,32.881893,-111.768036,34.0522,-118.2437
1620,ORD-552406,2023-06-25,2023-06-28,Express,CUST-7230,United States,Dallas,TX,54212,Sugar,South,PRD-S-006,Hair Toffee,17030.88,1803,-42107.13,10016.29,The Other Factory,681.11,3.32,-2.4724,35.1175,-89.971107,32.7767,-96.797
1621,ORD-901489,2023-04-17,2023-04-20,Same-Day,CUST-5621,United States,New York,NY,33086,Sugar,East,PRD-S-004,Fun Dip,57565.28,2519,-106234.44,41940.67,Sugar Shack,1935.04,3.5,-1.8455,48.11914,-96.18115,40.7128,-74.006
1622,ORD-109166,2023-02-21,2023-02-25,Standard,CUST-6351,United States,Phoenix,AZ,27646,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,47489.98,4349,1539.59,30917.77,Lot's O' Nuts,69.13,4.74,0.0324,32.881893,-111.768036,33.4484,-112.074
1623,ORD-466975,2023-03-18,2023-03-23,Express,CUST-7234,United States,Phoenix,AZ,18653,Sugar,West,PRD-S-005,Everlasting Gobstopper,73225.54,4894,-374416.62,38686.13,Secret Factory,2089.07,5.73,-5.1132,41.446333,-90.565487,33.4484,-112.074
1624,ORD-963495,2023-12-02,2023-12-05,Same-Day,CUST-1279,United States,Houston,TX,22736,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,31361.68,1100,-30832.24,18357.11,Lot's O' Nuts,1594.07,3.32,-0.9831,32.881893,-111.768036,29.7604,-95.3698
1625,ORD-506185,2023-04-28,2023-05-05,Standard,CUST-6028,United States,Los Angeles,CA,27083,Sugar,West,PRD-S-003,Nerds,66467.43,2991,-333028.32,39617.06,Sugar Shack,2406.41,8.0,-5.0104,48.11914,-96.18115,34.0522,-118.2437
1626,ORD-156429,2023-04-19,2023-04-24,Express,CUST-7921,United States,New York,NY,26136,Other,East,PRD-O-003,Wonka Gum,14262.9,1329,-66693.43,7156.24,Secret Factory,1388.26,5.49,-4.676,41.446333,-90.565487,40.7128,-74.006
1627,ORD-564639,2023-07-05,2023-07-07,Express,CUST-2398,United States,Chicago,IL,66521,Sugar,Midwest,PRD-S-005,Everlasting Gobstopper,7068.62,544,-2417.0,4077.43,Secret Factory,248.54,2.37,-0.3419,41.446333,-90.565487,41.8781,-87.6298
1628,ORD-212239,2023-08-07,2023-08-15,Standard,CUST-6609,United States,San Jose,CA,51869,Other,West,PRD-O-003,Wonka Gum,59896.17,2355,-290299.14,30534.24,Secret Factory,2714.74,8.45,-4.8467,41.446333,-90.565487,37.3382,-121.8863
1629,ORD-117679,2023-05-14,2023-05-15,Same-Day,CUST-6950,United States,Chicago,IL,63154,Other,Midwest,PRD-O-003,Wonka Gum,17567.74,2388,-10369.95,13099.96,Secret Factory,248.54,1.08,-0.5903,41.446333,-90.565487,41.8781,-87.6298
1630,ORD-916190,2023-09-12,2023-09-18,Express,CUST-6702,United States,San Diego,CA,58754,Sugar,West,PRD-S-005,Everlasting Gobstopper,10513.7,581,-54612.13,6137.29,Secret Factory,2538.23,6.66,-5.1944,41.446333,-90.565487,32.7157,-117.1611
1631,ORD-555275,2023-05-26,2023-05-31,Standard,CUST-1044,United States,Chicago,IL,24491,Sugar,Midwest,PRD-S-002,SweeTARTS,30331.3,1171,-46730.17,20552.87,Sugar Shack,965.13,5.7,-1.5407,48.11914,-96.18115,41.8781,-87.6298
1632,ORD-872468,2023-01-23,2023-01-31,Standard,CUST-7759,United States,New York,NY,82593,Sugar,East,PRD-S-004,Fun Dip,5547.58,367,-32936.12,2975.74,Sugar Shack,1935.04,8.24,-5.937,48.11914,-96.18115,40.7128,-74.006
1633,ORD-670816,2023-04-28,2023-05-01,Express,CUST-1215,United States,San Diego,CA,77744,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,50042.92,4055,-61885.7,30121.01,Lot's O' Nuts,504.36,3.5,-1.2367,32.881893,-111.768036,32.7157,-117.1611
1634,ORD-585968,2023-02-19,2023-02-23,Express,CUST-2383,United States,Philadelphia,PA,35622,Other,East,PRD-O-002,Lickable Wallpaper,32915.74,936,-34378.93,18357.78,Secret Factory,1307.07,4.09,-1.0445,41.446333,-90.565487,39.9526,-75.1652
1635,ORD-952489,2023-09-18,2023-09-21,Express,CUST-5714,United States,San Antonio,TX,57332,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,38050.54,1927,-82876.25,19235.49,Lot's O' Nuts,1319.3,3.29,-2.1781,32.881893,-111.768036,29.4241,-98.4936
1636,ORD-692583,2023-09-29,2023-10-06,Express,CUST-8128,United States,San Diego,CA,33819,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,20191.8,985,-127955.27,15327.56,Wicked Choccy's,3371.05,7.19,-6.337,32.076176,-81.088371,32.7157,-117.1611
1637,ORD-314498,2023-06-28,2023-07-01,Same-Day,CUST-2974,United States,Dallas,TX,83565,Sugar,South,PRD-S-004,Fun Dip,81948.5,3568,-120042.96,49746.5,Sugar Shack,1706.78,3.02,-1.4649,48.11914,-96.18115,32.7767,-96.797
1638,ORD-560824,2023-01-03,2023-01-07,Same-Day,CUST-5165,United States,Houston,TX,67340,Sugar,South,PRD-S-001,Laffy Taffy,45919.03,3347,-149589.65,24596.32,Sugar Shack,2042.57,4.11,-3.2577,48.11914,-96.18115,29.7604,-95.3698
1639,ORD-598077,2023-07-21,2023-07-25,Standard,CUST-1310,United States,Chicago,IL,14205,Sugar,Midwest,PRD-S-002,SweeTARTS,63120.39,2020,-69628.15,35270.0,Sugar Shack,965.13,4.73,-1.1031,48.11914,-96.18115,41.8781,-87.6298
1640,ORD-171105,2023-01-30,2023-02-03,Express,CUST-2908,United States,San Antonio,TX,16629,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,52294.29,2756,-173401.71,39693.47,Wicked Choccy's,1687.25,4.59,-3.3159,32.076176,-81.088371,29.4241,-98.4936
1641,ORD-714008,2023-08-17,2023-08-21,Same-Day,CUST-4865,United States,San Diego,CA,81287,Sugar,West,PRD-S-005,Everlasting Gobstopper,3305.46,355,-21100.99,1879.62,Secret Factory,2538.23,4.64,-6.3837,41.446333,-90.565487,32.7157,-117.1611
1642,ORD-800144,2023-10-10,2023-10-12,Same-Day,CUST-2077,United States,San Jose,CA,51506,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,46736.77,2258,-42959.09,30737.1,Lot's O' Nuts,1044.44,2.92,-0.9192,32.881893,-111.768036,37.3382,-121.8863
1643,ORD-961627,2023-03-30,2023-03-30,Same-Day,CUST-9141,United States,Phoenix,AZ,61773,Chocolate,West,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,86880.91,4880,32260.46,46186.43,Lot's O' Nuts,69.13,0.93,0.3713,32.881893,-111.768036,33.4484,-112.074
1644,ORD-953189,2023-11-07,2023-11-10,Same-Day,CUST-7792,United States,San Diego,CA,60098,Sugar,West,PRD-S-004,Fun Dip,94777.86,3844,-194124.1,53257.69,Sugar Shack,2452.07,3.16,-2.0482,48.11914,-96.18115,32.7157,-117.1611
1645,ORD-151489,2023-11-05,2023-11-12,Standard,CUST-8946,United States,Phoenix,AZ,72900,Sugar,West,PRD-S-004,Fun Dip,10248.33,865,-86879.15,6251.01,Sugar Shack,2101.19,7.6,-8.4774,48.11914,-96.18115,33.4484,-112.074
1646,ORD-640423,2023-10-20,2023-10-27,Standard,CUST-5736,United States,Houston,TX,86397,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,51039.67,3629,-228444.87,28107.44,Wicked Choccy's,1385.38,7.58,-4.4758,32.076176,-81.088371,29.7604,-95.3698
1647,ORD-792398,2023-10-19,2023-10-22,Same-Day,CUST-3286,United States,Los Angeles,CA,13448,Other,West,PRD-O-004,Kazookles,26500.72,2213,-132909.52,16546.91,The Other Factory,2582.26,3.33,-5.0153,35.1175,-89.971107,34.0522,-118.2437
1648,ORD-981881,2023-04-20,2023-04-24,Same-Day,CUST-3594,United States,New York,NY,96606,Sugar,East,PRD-S-003,Nerds,15211.15,1455,-64757.59,9581.71,Sugar Shack,1935.04,4.02,-4.2572,48.11914,-96.18115,40.7128,-74.006
1649,ORD-672257,2023-12-07,2023-12-10,Same-Day,CUST-2371,United States,New York,NY,40829,Sugar,East,PRD-S-006,Hair Toffee,28376.0,828,-17976.8,14692.27,The Other Factory,1529.49,3.37,-0.6335,35.1175,-89.971107,40.7128,-74.006
1650,ORD-217395,2023-07-09,2023-07-13,Same-Day,CUST-2368,United States,San Jose,CA,68255,Sugar,West,PRD-S-006,Hair Toffee,79606.21,4839,-323108.88,56755.2,The Other Factory,2859.76,4.37,-4.0588,35.1175,-89.971107,37.3382,-121.8863
1651,ORD-174039,2023-01-12,2023-01-15,Same-Day,CUST-9955,United States,Dallas,TX,62297,Other,South,PRD-O-001,Fizzy Lifting Drinks,43097.7,4213,-159663.83,22994.71,Sugar Shack,1706.78,3.97,-3.7047,48.11914,-96.18115,32.7767,-96.797
1652,ORD-344462,2023-05-14,2023-05-19,Standard,CUST-8214,United States,Dallas,TX,76433,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,69109.39,2966,-187695.72,38051.39,Wicked Choccy's,1475.08,5.45,-2.7159,32.076176,-81.088371,32.7767,-96.797
1653,ORD-435752,2023-07-11,2023-07-14,Same-Day,CUST-8754,United States,New York,NY,97370,Sugar,East,PRD-S-003,Nerds,45397.8,2175,-88315.52,28495.6,Sugar Shack,1935.04,3.74,-1.9454,48.11914,-96.18115,40.7128,-74.006
1654,ORD-800431,2023-02-17,2023-02-20,Standard,CUST-2376,United States,Chicago,IL,30687,Other,Midwest,PRD-O-003,Wonka Gum,99942.36,4929,-15767.68,54457.77,Secret Factory,248.54,3.39,-0.1578,41.446333,-90.565487,41.8781,-87.6298
1655,ORD-629202,2023-09-19,2023-09-22,Same-Day,CUST-3464,United States,San Diego,CA,70733,Other,West,PRD-O-004,Kazookles,31376.17,1404,-76565.01,19653.93,The Other Factory,2515.31,3.83,-2.4402,35.1175,-89.971107,32.7157,-117.1611
1656,ORD-371215,2023-07-20,2023-07-23,Same-Day,CUST-2448,United States,San Diego,CA,86149,Sugar,West,PRD-S-005,Everlasting Gobstopper,90485.69,4873,-269022.09,50287.5,Secret Factory,2538.23,3.76,-2.9731,41.446333,-90.565487,32.7157,-117.1611
1657,ORD-947752,2023-08-05,2023-08-12,Express,CUST-4672,United States,Philadelphia,PA,53687,Chocolate,East,PRD-C-002,Wonka Bar - Fudge Mallows,23890.12,2082,-270481.66,15938.62,Lot's O' Nuts,3343.34,7.74,-11.3219,32.881893,-111.768036,39.9526,-75.1652
1658,ORD-734122,2023-07-13,2023-07-19,Express,CUST-7908,United States,Los Angeles,CA,93840,Sugar,West,PRD-S-001,Laffy Taffy,44714.49,3311,-299570.9,25580.38,Sugar Shack,2406.41,6.72,-6.6996,48.11914,-96.18115,34.0522,-118.2437
1659,ORD-378548,2023-05-25,2023-05-31,Express,CUST-8422,United States,San Jose,CA,77069,Other,West,PRD-O-003,Wonka Gum,67597.78,2219,-215597.87,42235.0,Secret Factory,2714.74,6.1,-3.1894,41.446333,-90.565487,37.3382,-121.8863
1660,ORD-472843,2023-06-09,2023-06-11,Express,CUST-4983,United States,Los Angeles,CA,92616,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,13511.36,887,-17860.71,9569.87,Lot's O' Nuts,614.49,2.84,-1.3219,32.881893,-111.768036,34.0522,-118.2437
1661,ORD-378835,2023-07-28,2023-07-30,Same-Day,CUST-9759,United States,Dallas,TX,62445,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,170078.86,4751,-97303.63,92180.38,Wicked Choccy's,1475.08,2.79,-0.5721,32.076176,-81.088371,32.7767,-96.797
1662,ORD-258690,2023-09-30,2023-10-07,Standard,CUST-9637,United States,Dallas,TX,68349,Other,South,PRD-O-001,Fizzy Lifting Drinks,36665.55,1176,-86948.85,23255.62,Sugar Shack,1706.78,7.96,-2.3714,48.11914,-96.18115,32.7767,-96.797
1663,ORD-969999,2023-11-05,2023-11-11,Express,CUST-2850,United States,Los Angeles,CA,86873,Sugar,West,PRD-S-005,Everlasting Gobstopper,10743.66,780,-76400.85,7408.83,Secret Factory,2555.63,6.36,-7.1113,41.446333,-90.565487,34.0522,-118.2437
1664,ORD-323707,2023-05-08,2023-05-12,Same-Day,CUST-8784,United States,San Jose,CA,63429,Sugar,West,PRD-S-001,Laffy Taffy,37303.82,1725,-93358.33,27118.76,Sugar Shack,2401.01,4.81,-2.5026,48.11914,-96.18115,37.3382,-121.8863
1665,ORD-917636,2023-01-01,2023-01-05,Standard,CUST-1359,United States,Chicago,IL,31702,Sugar,Midwest,PRD-S-001,Laffy Taffy,92218.9,4607,-188450.4,58350.67,Sugar Shack,965.13,4.4,-2.0435,48.11914,-96.18115,41.8781,-87.6298
1666,ORD-302635,2023-07-04,2023-07-09,Express,CUST-5737,United States,Phoenix,AZ,45861,Other,West,PRD-O-004,Kazookles,16998.06,847,-61632.58,9684.4,The Other Factory,2035.01,5.14,-3.6259,35.1175,-89.971107,33.4484,-112.074
1667,ORD-168507,2023-01-15,2023-01-20,Express,CUST-9450,United States,San Jose,CA,26616,Other,West,PRD-O-002,Lickable Wallpaper,144619.47,4016,-365566.68,74089.72,Secret Factory,2714.74,5.84,-2.5278,41.446333,-90.565487,37.3382,-121.8863
1668,ORD-864921,2023-12-25,2023-12-30,Same-Day,CUST-1046,United States,San Jose,CA,62521,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,10191.41,392,-31691.15,5174.62,Wicked Choccy's,3745.71,5.35,-3.1096,32.076176,-81.088371,37.3382,-121.8863
1669,ORD-209666,2023-08-25,2023-08-29,Standard,CUST-4710,United States,Dallas,TX,52788,Other,South,PRD-O-003,Wonka Gum,48120.34,2268,-103212.35,25414.06,Secret Factory,1110.39,4.53,-2.1449,41.446333,-90.565487,32.7767,-96.797
1670,ORD-943858,2023-11-15,2023-11-17,Same-Day,CUST-5079,United States,San Antonio,TX,86253,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,83808.17,3508,-81872.6,49978.55,Lot's O' Nuts,1319.3,2.41,-0.9769,32.881893,-111.768036,29.4241,-98.4936
1671,ORD-194682,2023-07-22,2023-07-26,Same-Day,CUST-6362,United States,San Jose,CA,54601,Other,West,PRD-O-001,Fizzy Lifting Drinks,76359.37,3172,-156888.81,42848.39,Sugar Shack,2401.01,4.52,-2.0546,48.11914,-96.18115,37.3382,-121.8863
1672,ORD-161434,2023-10-29,2023-10-30,Same-Day,CUST-8827,United States,Philadelphia,PA,57358,Chocolate,East,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,32449.28,1154,-15382.37,18274.43,Wicked Choccy's,1024.51,1.74,-0.474,32.076176,-81.088371,39.9526,-75.1652
1673,ORD-164872,2023-05-07,2023-05-09,Same-Day,CUST-4720,United States,San Antonio,TX,88119,Other,South,PRD-O-001,Fizzy Lifting Drinks,43241.04,3936,-186557.28,24320.92,Sugar Shack,2088.19,2.78,-4.3144,48.11914,-96.18115,29.4241,-98.4936
1674,ORD-204866,2023-10-03,2023-10-06,Express,CUST-9432,United States,Dallas,TX,85925,Other,South,PRD-O-002,Lickable Wallpaper,117584.9,3415,-101158.5,67063.65,Secret Factory,1110.39,3.46,-0.8603,41.446333,-90.565487,32.7767,-96.797
1675,ORD-700204,2023-05-14,2023-05-17,Same-Day,CUST-5933,United States,Philadelphia,PA,27810,Sugar,East,PRD-S-001,Laffy Taffy,4271.38,452,-19636.7,2427.96,Sugar Shack,1900.9,3.16,-4.5973,48.11914,-96.18115,39.9526,-75.1652
1676,ORD-387280,2023-06-02,2023-06-07,Express,CUST-8125,United States,San Jose,CA,66536,Sugar,West,PRD-S-004,Fun Dip,111240.66,3132,-252133.49,62576.11,Sugar Shack,2401.01,5.46,-2.2666,48.11914,-96.18115,37.3382,-121.8863
1677,ORD-430036,2023-09-12,2023-09-17,Express,CUST-7940,United States,New York,NY,57734,Sugar,East,PRD-S-002,SweeTARTS,5640.39,167,-10175.25,2889.58,Sugar Shack,1935.04,5.28,-1.804,48.11914,-96.18115,40.7128,-74.006
1678,ORD-434424,2023-09-08,2023-09-13,Express,CUST-4616,United States,San Diego,CA,35203,Other,West,PRD-O-002,Lickable Wallpaper,94923.56,3741,-347513.62,62615.93,Secret Factory,2538.23,5.64,-3.661,41.446333,-90.565487,32.7157,-117.1611
1679,ORD-499780,2023-09-17,2023-09-25,Standard,CUST-3143,United States,San Jose,CA,93038,Other,West,PRD-O-002,Lickable Wallpaper,43214.15,3077,-401746.25,27297.08,Secret Factory,2714.74,8.64,-9.2966,41.446333,-90.565487,37.3382,-121.8863
1680,ORD-463880,2023-04-05,2023-04-09,Express,CUST-4750,United States,San Antonio,TX,17038,Other,South,PRD-O-002,Lickable Wallpaper,82313.87,3298,-165448.36,47785.91,Secret Factory,1515.89,4.21,-2.01,41.446333,-90.565487,29.4241,-98.4936
