Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,State/Province,Region,Division,Product ID,Product Name,Sales,Units,Cost,Gross Profit,Factory,Distance_KM,Lead_Time_Days,Factory_Lat,Factory_Lon,Customer_Lat,Customer_Lon
ORD-373378,2023-07-13,2023-07-18,Express,CUST-8503,Los Angeles,CA,West,Other,PRD-O-001,Fizzy Lifting Drinks,16495.63,1671,12085.1,-2023.24,Sugar Shack,2406.41,5.98,48.11914,-96.18115,34.0522,-118.2437
ORD-114642,2023-09-27,2023-09-30,Same-Day,CUST-6279,San Diego,CA,West,Sugar,PRD-S-004,Fun Dip,27140.33,1147,20786.77,3541.03,Sugar Shack,2452.07,3.68,48.11914,-96.18115,32.7157,-117.1611
ORD-943465,2023-05-27,2023-06-03,Express,CUST-7127,San Diego,CA,West,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,60300.68,4259,33709.08,3619.89,Wicked Choccy's,3371.05,7.68,32.076176,-81.088371,32.7157,-117.1611
ORD-188403,2023-09-15,2023-09-26,Standard,CUST-6317,New York,NY,East,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,18540.74,2042,12837.26,-8364.73,Lot's O' Nuts,3444.71,11.14,32.881893,-111.768036,40.7128,-74.006
ORD-115500,2023-02-17,2023-02-20,Standard,CUST-8960,Phoenix,AZ,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,41129.96,1449,20966.46,19963.15,Lot's O' Nuts,69.13,3.81,32.881893,-111.768036,33.4484,-112.074
ORD-415823,2023-10-08,2023-10-12,Express,CUST-3111,Dallas,TX,South,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,74282.71,3370,48740.06,18006.21,Lot's O' Nuts,1397.71,4.26,32.881893,-111.768036,32.7767,-96.797
ORD-706272,2023-06-19,2023-06-27,Standard,CUST-4242,San Diego,CA,West,Other,PRD-O-002,Lickable Wallpaper,776.77,68,485.64,-54.07,Secret Factory,2538.23,8.71,41.446333,-90.565487,32.7157,-117.1611
ORD-293657,2023-05-06,2023-05-12,Express,CUST-4198,Los Angeles,CA,West,Other,PRD-O-004,Kazookles,11365.76,1657,8589.16,-4069.48,The Other Factory,2582.26,6.34,35.1175,-89.971107,34.0522,-118.2437
ORD-442298,2023-01-28,2023-02-02,Express,CUST-3262,Dallas,TX,South,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,68450.65,2795,52124.81,10075.3,Lot's O' Nuts,1397.71,5.58,32.881893,-111.768036,32.7767,-96.797
ORD-430340,2023-03-28,2023-04-06,Standard,CUST-2235,Los Angeles,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,49544.22,3357,37373.03,-10995.23,Wicked Choccy's,3450.46,9.71,32.076176,-81.088371,34.0522,-118.2437
ORD-990036,2023-05-12,2023-05-15,Same-Day,CUST-9508,San Jose,CA,West,Sugar,PRD-S-001,Laffy Taffy,56008.44,3341,37974.55,10012.13,Sugar Shack,2401.01,3.12,48.11914,-96.18115,37.3382,-121.8863
ORD-236830,2023-03-14,2023-03-21,Standard,CUST-4017,Chicago,IL,Midwest,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,44881.7,2667,22620.45,9753.3,Lot's O' Nuts,2344.95,7.29,32.881893,-111.768036,41.8781,-87.6298
ORD-894305,2023-12-07,2023-12-14,Express,CUST-1759,New York,NY,East,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,29389.73,833,16171.2,8627.42,Lot's O' Nuts,3444.71,7.87,32.881893,-111.768036,40.7128,-74.006
ORD-282776,2023-02-08,2023-02-12,Express,CUST-6957,Houston,TX,South,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,45330.0,4767,31059.06,2112.68,Lot's O' Nuts,1594.07,4.4,32.881893,-111.768036,29.7604,-95.3698
ORD-531720,2023-04-03,2023-04-11,Standard,CUST-5641,San Antonio,TX,South,Sugar,PRD-S-004,Fun Dip,82059.27,4946,43586.35,38472.920000000006,Sugar Shack,2088.19,8.01,48.11914,-96.18115,29.4241,-98.4936
ORD-105218,2023-06-20,2023-06-24,Express,CUST-3838,Houston,TX,South,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,56329.22,2490,35211.53,14766.93,Lot's O' Nuts,1594.07,4.34,32.881893,-111.768036,29.7604,-95.3698
ORD-473931,2023-05-16,2023-05-19,Express,CUST-5055,Dallas,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,13510.99,496,7908.84,4720.94,Secret Factory,1110.39,3.61,41.446333,-90.565487,32.7767,-96.797
ORD-767917,2023-08-12,2023-08-16,Same-Day,CUST-6906,San Diego,CA,West,Other,PRD-O-002,Lickable Wallpaper,31691.68,2036,18631.27,7892.56,Secret Factory,2538.23,4.31,41.446333,-90.565487,32.7157,-117.1611
ORD-502284,2023-04-01,2023-04-10,Standard,CUST-7623,San Diego,CA,West,Sugar,PRD-S-005,Everlasting Gobstopper,11473.23,804,8055.38,-663.63,Secret Factory,2538.23,9.04,41.446333,-90.565487,32.7157,-117.1611
ORD-358251,2023-07-09,2023-07-11,Same-Day,CUST-9370,Philadelphia,PA,East,Other,PRD-O-003,Wonka Gum,98165.39,3245,62974.47,30949.46,Secret Factory,1307.07,2.63,41.446333,-90.565487,39.9526,-75.1652
ORD-709856,2023-02-01,2023-02-05,Express,CUST-7076,San Antonio,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,40355.64,3076,25492.76,7402.28,Secret Factory,1515.89,4.13,41.446333,-90.565487,29.4241,-98.4936
ORD-688453,2023-03-23,2023-03-30,Express,CUST-7680,San Diego,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,61166.47,2653,39805.21,7051.81,Wicked Choccy's,3371.05,7.91,32.076176,-81.088371,32.7157,-117.1611
ORD-841420,2023-03-07,2023-03-11,Same-Day,CUST-7361,San Jose,CA,West,Other,PRD-O-002,Lickable Wallpaper,23468.18,1312,12260.04,7646.39,Secret Factory,2714.74,4.78,41.446333,-90.565487,37.3382,-121.8863
ORD-776186,2023-09-10,2023-09-18,Standard,CUST-7854,San Jose,CA,West,Other,PRD-O-004,Kazookles,8574.76,720,5291.87,-835.16,The Other Factory,2859.76,8.82,35.1175,-89.971107,37.3382,-121.8863
ORD-885470,2023-04-11,2023-04-17,Standard,CUST-8031,Dallas,TX,South,Other,PRD-O-001,Fizzy Lifting Drinks,40936.07,2397,26756.19,5997.57,Sugar Shack,1706.78,6.38,48.11914,-96.18115,32.7767,-96.797
ORD-718909,2023-05-07,2023-05-15,Standard,CUST-4872,San Jose,CA,West,Sugar,PRD-S-006,Hair Toffee,54508.15,4460,32141.99,-3142.93,The Other Factory,2859.76,8.7,35.1175,-89.971107,37.3382,-121.8863
ORD-206436,2023-11-12,2023-11-13,Same-Day,CUST-7449,Dallas,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,47088.62,1889,28537.43,16453.65,Secret Factory,1110.39,1.79,41.446333,-90.565487,32.7767,-96.797
ORD-237152,2023-09-21,2023-09-22,Same-Day,CUST-7218,Houston,TX,South,Sugar,PRD-S-006,Hair Toffee,4304.17,239,2977.11,1140.23,The Other Factory,781.7,1.56,35.1175,-89.971107,29.7604,-95.3698
ORD-846144,2023-01-31,2023-02-06,Standard,CUST-1312,Chicago,IL,Midwest,Sugar,PRD-S-003,Nerds,119470.57,3520,60606.56,52069.47,Sugar Shack,965.13,6.23,48.11914,-96.18115,41.8781,-87.6298
ORD-399342,2023-10-12,2023-10-15,Express,CUST-7524,Chicago,IL,Midwest,Other,PRD-O-004,Kazookles,9813.65,1015,7081.88,1467.03,The Other Factory,778.78,3.84,35.1175,-89.971107,41.8781,-87.6298
ORD-971731,2023-04-11,2023-04-16,Express,CUST-3694,Phoenix,AZ,West,Sugar,PRD-S-005,Everlasting Gobstopper,74598.56,2327,40896.86,25923.68,Secret Factory,2089.07,5.22,41.446333,-90.565487,33.4484,-112.074
ORD-884388,2023-07-18,2023-07-23,Express,CUST-5924,Phoenix,AZ,West,Other,PRD-O-003,Wonka Gum,36611.66,1616,22571.83,8638.34,Secret Factory,2089.07,5.4,41.446333,-90.565487,33.4484,-112.074
ORD-773218,2023-01-06,2023-01-09,Same-Day,CUST-7776,San Antonio,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,19291.7,704,14011.1,4092.77,Wicked Choccy's,1687.25,3.59,32.076176,-81.088371,29.4241,-98.4936
ORD-531692,2023-12-26,2023-12-28,Same-Day,CUST-4673,San Antonio,TX,South,Other,PRD-O-004,Kazookles,71036.05,3408,40120.57,27437.77,The Other Factory,1020.46,2.36,35.1175,-89.971107,29.4241,-98.4936
ORD-910923,2023-04-22,2023-04-24,Same-Day,CUST-1451,Houston,TX,South,Sugar,PRD-S-001,Laffy Taffy,33104.84,3241,21428.01,5056.85,Sugar Shack,2042.57,2.76,48.11914,-96.18115,29.7604,-95.3698
ORD-337420,2023-02-28,2023-03-03,Same-Day,CUST-4794,Houston,TX,South,Sugar,PRD-S-002,SweeTARTS,7286.29,327,5369.76,1248.61,Sugar Shack,2042.57,3.94,48.11914,-96.18115,29.7604,-95.3698
ORD-818957,2023-05-20,2023-05-24,Express,CUST-5483,Houston,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,85716.76,3998,59377.78,17476.98,Wicked Choccy's,1385.38,4.76,32.076176,-81.088371,29.7604,-95.3698
ORD-174615,2023-10-01,2023-10-06,Express,CUST-8113,Los Angeles,CA,West,Other,PRD-O-002,Lickable Wallpaper,18902.03,2223,14069.73,4832.299999999999,Secret Factory,2555.63,5.98,41.446333,-90.565487,34.0522,-118.2437
ORD-396669,2023-09-10,2023-09-15,Standard,CUST-2360,Houston,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,45369.9,4509,28709.31,4310.71,Secret Factory,1369.47,5.26,41.446333,-90.565487,29.7604,-95.3698
ORD-537496,2023-01-13,2023-01-14,Same-Day,CUST-7832,Phoenix,AZ,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,4497.96,366,2656.37,1816.29,Lot's O' Nuts,69.13,1.26,32.881893,-111.768036,33.4484,-112.074
ORD-227919,2023-03-02,2023-03-09,Standard,CUST-4286,Dallas,TX,South,Sugar,PRD-S-002,SweeTARTS,41929.57,4983,27871.58,-2951.79,Sugar Shack,1706.78,7.02,48.11914,-96.18115,32.7767,-96.797
ORD-546134,2023-05-13,2023-05-18,Express,CUST-2005,Philadelphia,PA,East,Sugar,PRD-S-004,Fun Dip,6324.21,540,4397.19,284.64,Sugar Shack,1900.9,5.93,48.11914,-96.18115,39.9526,-75.1652
ORD-500721,2023-12-23,2023-12-27,Same-Day,CUST-1962,San Jose,CA,West,Sugar,PRD-S-003,Nerds,61851.51,4897,31807.68,18286.11,Sugar Shack,2401.01,4.21,48.11914,-96.18115,37.3382,-121.8863
ORD-920710,2023-02-10,2023-02-19,Standard,CUST-2601,San Diego,CA,West,Sugar,PRD-S-001,Laffy Taffy,53003.69,4109,27695.04,5157.51,Sugar Shack,2452.07,9.94,48.11914,-96.18115,32.7157,-117.1611
ORD-646050,2023-10-26,2023-11-03,Standard,CUST-2446,Phoenix,AZ,West,Sugar,PRD-S-006,Hair Toffee,75425.26,3850,57885.15,1870.51,The Other Factory,2035.01,8.52,35.1175,-89.971107,33.4484,-112.074
ORD-831067,2023-05-29,2023-06-03,Standard,CUST-2230,Los Angeles,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,47223.61,2500,24391.77,19759.38,Lot's O' Nuts,614.49,5.6,32.881893,-111.768036,34.0522,-118.2437
ORD-734594,2023-11-08,2023-11-13,Express,CUST-2175,San Antonio,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,47727.98,3167,29828.26,9350.07,Wicked Choccy's,1687.25,5.1,32.076176,-81.088371,29.4241,-98.4936
ORD-920466,2023-05-03,2023-05-12,Standard,CUST-5690,Los Angeles,CA,West,Sugar,PRD-S-004,Fun Dip,22335.94,960,14269.75,3445.89,Sugar Shack,2406.41,9.4,48.11914,-96.18115,34.0522,-118.2437
ORD-451813,2023-03-28,2023-04-03,Standard,CUST-4568,Chicago,IL,Midwest,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,14299.52,673,10532.31,2105.98,Wicked Choccy's,1234.19,6.48,32.076176,-81.088371,41.8781,-87.6298
ORD-365573,2023-06-19,2023-06-22,Same-Day,CUST-6642,San Antonio,TX,South,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,26920.47,1569,16989.2,7861.3,Lot's O' Nuts,1319.3,3.6,32.881893,-111.768036,29.4241,-98.4936
ORD-763745,2023-06-22,2023-07-02,Standard,CUST-6952,Philadelphia,PA,East,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,62359.78,2604,47917.03,-2969.35,Lot's O' Nuts,3343.34,10.95,32.881893,-111.768036,39.9526,-75.1652
ORD-476321,2023-05-25,2023-05-28,Same-Day,CUST-7978,Los Angeles,CA,West,Sugar,PRD-S-003,Nerds,57414.76,2310,29588.67,22267.29,Sugar Shack,2406.41,3.95,48.11914,-96.18115,34.0522,-118.2437
ORD-211114,2023-07-19,2023-07-23,Same-Day,CUST-6582,Phoenix,AZ,West,Sugar,PRD-S-005,Everlasting Gobstopper,48436.9,1859,36654.69,7898.63,Secret Factory,2089.07,4.3,41.446333,-90.565487,33.4484,-112.074
ORD-252719,2023-08-10,2023-08-13,Same-Day,CUST-4018,Philadelphia,PA,East,Sugar,PRD-S-003,Nerds,76208.05,3032,50556.94,19887.59,Sugar Shack,1900.9,3.17,48.11914,-96.18115,39.9526,-75.1652
ORD-501375,2023-08-18,2023-08-23,Express,CUST-1130,Los Angeles,CA,West,Sugar,PRD-S-006,Hair Toffee,43975.4,3012,33362.13,-1831.14,The Other Factory,2582.26,5.89,35.1175,-89.971107,34.0522,-118.2437
ORD-958166,2023-09-01,2023-09-11,Standard,CUST-7194,New York,NY,East,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,22307.95,2298,15324.15,-8848.11,Lot's O' Nuts,3444.71,10.98,32.881893,-111.768036,40.7128,-74.006
ORD-105398,2023-09-18,2023-09-23,Standard,CUST-1056,San Antonio,TX,South,Sugar,PRD-S-006,Hair Toffee,92426.66,4243,49542.1,34224.97,The Other Factory,1020.46,5.74,35.1175,-89.971107,29.4241,-98.4936
ORD-205162,2023-11-23,2023-11-27,Express,CUST-8960,San Antonio,TX,South,Other,PRD-O-003,Wonka Gum,84092.49,2277,45139.55,33430.25,Secret Factory,1515.89,4.06,41.446333,-90.565487,29.4241,-98.4936
ORD-931251,2023-03-11,2023-03-16,Standard,CUST-3643,Chicago,IL,Midwest,Sugar,PRD-S-004,Fun Dip,91012.61,4158,65703.58,17282.98,Sugar Shack,965.13,5.13,48.11914,-96.18115,41.8781,-87.6298
ORD-593923,2023-03-13,2023-03-15,Same-Day,CUST-6353,Chicago,IL,Midwest,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,20458.19,1319,12212.13,6618.16,Wicked Choccy's,1234.19,2.07,32.076176,-81.088371,41.8781,-87.6298
ORD-140908,2023-03-21,2023-03-27,Express,CUST-5390,Houston,TX,South,Sugar,PRD-S-004,Fun Dip,20293.77,2484,13610.45,-1434.68,Sugar Shack,2042.57,6.15,48.11914,-96.18115,29.7604,-95.3698
ORD-131144,2023-08-20,2023-08-29,Standard,CUST-6151,Los Angeles,CA,West,Sugar,PRD-S-005,Everlasting Gobstopper,29230.61,995,18944.99,5199.92,Secret Factory,2555.63,9.03,41.446333,-90.565487,34.0522,-118.2437
ORD-929995,2023-04-10,2023-04-18,Standard,CUST-8154,San Diego,CA,West,Sugar,PRD-S-001,Laffy Taffy,64126.38,4900,34147.02,5949.04,Sugar Shack,2452.07,8.2,48.11914,-96.18115,32.7157,-117.1611
ORD-666702,2023-05-29,2023-06-04,Express,CUST-1281,Philadelphia,PA,East,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,65459.17,3854,49573.47,-4730.66,Lot's O' Nuts,3343.34,6.97,32.881893,-111.768036,39.9526,-75.1652
ORD-449088,2023-02-07,2023-02-11,Standard,CUST-3068,Phoenix,AZ,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,32144.05,2748,23739.35,8024.75,Lot's O' Nuts,69.13,4.75,32.881893,-111.768036,33.4484,-112.074
ORD-759353,2023-09-19,2023-09-22,Same-Day,CUST-3111,Los Angeles,CA,West,Other,PRD-O-002,Lickable Wallpaper,86979.91,3408,57929.22,20341.1,Secret Factory,2555.63,3.89,41.446333,-90.565487,34.0522,-118.2437
ORD-461080,2023-10-09,2023-10-17,Standard,CUST-9154,Chicago,IL,Midwest,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,14599.52,1879,10031.21,-4244.0,Lot's O' Nuts,2344.95,8.98,32.881893,-111.768036,41.8781,-87.6298
ORD-202075,2023-10-14,2023-10-17,Same-Day,CUST-4635,New York,NY,East,Sugar,PRD-S-006,Hair Toffee,142054.69,4843,80377.5,54269.86,The Other Factory,1529.49,3.22,35.1175,-89.971107,40.7128,-74.006
ORD-953877,2023-12-05,2023-12-12,Express,CUST-6438,San Diego,CA,West,Sugar,PRD-S-005,Everlasting Gobstopper,61120.29,3347,46670.3,857.24,Secret Factory,2538.23,7.35,41.446333,-90.565487,32.7157,-117.1611
ORD-896456,2023-10-10,2023-10-15,Express,CUST-5558,Philadelphia,PA,East,Sugar,PRD-S-001,Laffy Taffy,51994.9,2557,39551.91,4666.05,Sugar Shack,1900.9,5.71,48.11914,-96.18115,39.9526,-75.1652
ORD-260669,2023-04-06,2023-04-10,Express,CUST-9516,New York,NY,East,Sugar,PRD-S-005,Everlasting Gobstopper,10711.44,450,6903.93,2807.97,Secret Factory,1388.26,4.47,41.446333,-90.565487,40.7128,-74.006
ORD-352279,2023-11-08,2023-11-10,Express,CUST-4826,Dallas,TX,South,Other,PRD-O-002,Lickable Wallpaper,7716.15,447,4839.94,2082.05,Secret Factory,1110.39,2.89,41.446333,-90.565487,32.7767,-96.797
ORD-197762,2023-08-20,2023-08-24,Express,CUST-4648,Phoenix,AZ,West,Other,PRD-O-002,Lickable Wallpaper,52264.29,3319,32443.93,8726.58,Secret Factory,2089.07,4.85,41.446333,-90.565487,33.4484,-112.074
ORD-121491,2023-08-03,2023-08-08,Standard,CUST-9389,Dallas,TX,South,Sugar,PRD-S-006,Hair Toffee,5461.11,529,3756.01,984.49,The Other Factory,681.11,5.31,35.1175,-89.971107,32.7767,-96.797
ORD-911463,2023-05-24,2023-05-28,Same-Day,CUST-9173,San Diego,CA,West,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,47163.92,3308,31215.66,4796.82,Wicked Choccy's,3371.05,4.99,32.076176,-81.088371,32.7157,-117.1611
ORD-416126,2023-04-03,2023-04-05,Same-Day,CUST-9393,New York,NY,East,Sugar,PRD-S-001,Laffy Taffy,31669.05,1203,22272.72,7068.48,Sugar Shack,1935.04,2.85,48.11914,-96.18115,40.7128,-74.006
ORD-358579,2023-01-03,2023-01-07,Express,CUST-7526,New York,NY,East,Other,PRD-O-002,Lickable Wallpaper,26223.72,2571,17120.71,3392.25,Secret Factory,1388.26,4.37,41.446333,-90.565487,40.7128,-74.006
ORD-974613,2023-11-04,2023-11-08,Same-Day,CUST-9175,Philadelphia,PA,East,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,143719.14,4841,91603.81,35930.23,Lot's O' Nuts,3343.34,4.7,32.881893,-111.768036,39.9526,-75.1652
ORD-323236,2023-10-16,2023-10-21,Standard,CUST-4631,San Antonio,TX,South,Other,PRD-O-002,Lickable Wallpaper,44408.13,3754,22229.35,10797.46,Secret Factory,1515.89,5.6,41.446333,-90.565487,29.4241,-98.4936
ORD-437807,2023-12-03,2023-12-06,Express,CUST-9811,San Jose,CA,West,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,55128.1,1535,29109.37,23453.58,Lot's O' Nuts,1044.44,3.78,32.881893,-111.768036,37.3382,-121.8863
ORD-823683,2023-03-13,2023-03-19,Standard,CUST-2485,San Antonio,TX,South,Sugar,PRD-S-004,Fun Dip,26487.31,1195,16821.43,4675.12,Sugar Shack,2088.19,6.3,48.11914,-96.18115,29.4241,-98.4936
ORD-191239,2023-08-15,2023-08-17,Express,CUST-7672,Los Angeles,CA,West,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,27292.19,1187,20699.27,5425.88,Lot's O' Nuts,614.49,2.51,32.881893,-111.768036,34.0522,-118.2437
ORD-320112,2023-08-26,2023-08-31,Standard,CUST-8779,Chicago,IL,Midwest,Sugar,PRD-S-004,Fun Dip,43266.7,1492,27598.58,12788.16,Sugar Shack,965.13,5.01,48.11914,-96.18115,41.8781,-87.6298
ORD-264512,2023-01-03,2023-01-11,Standard,CUST-9193,Houston,TX,South,Sugar,PRD-S-002,SweeTARTS,18071.29,1814,12365.4,-1704.57,Sugar Shack,2042.57,8.85,48.11914,-96.18115,29.7604,-95.3698
ORD-211403,2023-01-24,2023-01-27,Express,CUST-4921,Dallas,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,38176.98,3474,22331.9,7646.02,Wicked Choccy's,1475.08,3.59,32.076176,-81.088371,32.7767,-96.797
ORD-160958,2023-11-26,2023-11-30,Express,CUST-1355,Houston,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,34041.17,4041,25342.28,-258.42,Wicked Choccy's,1385.38,4.57,32.076176,-81.088371,29.7604,-95.3698
ORD-850300,2023-04-05,2023-04-08,Same-Day,CUST-5600,San Jose,CA,West,Other,PRD-O-001,Fizzy Lifting Drinks,14892.19,1247,9680.57,2217.56,Sugar Shack,2401.01,3.22,48.11914,-96.18115,37.3382,-121.8863
ORD-707510,2023-12-25,2023-12-28,Same-Day,CUST-3336,Los Angeles,CA,West,Sugar,PRD-S-003,Nerds,86498.66,4962,47816.64,26741.42,Sugar Shack,2406.41,3.81,48.11914,-96.18115,34.0522,-118.2437
ORD-503775,2023-04-27,2023-04-30,Express,CUST-8679,Phoenix,AZ,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,25627.66,1169,18871.75,6626.61,Lot's O' Nuts,69.13,3.3,32.881893,-111.768036,33.4484,-112.074
ORD-565502,2023-08-27,2023-08-31,Standard,CUST-1210,Dallas,TX,South,Other,PRD-O-004,Kazookles,110624.88,3663,58640.06,46994.99,The Other Factory,681.11,4.5,35.1175,-89.971107,32.7767,-96.797
ORD-623190,2023-03-02,2023-03-07,Express,CUST-8010,Phoenix,AZ,West,Sugar,PRD-S-005,Everlasting Gobstopper,30098.64,905,17013.96,10059.71,Secret Factory,2089.07,5.46,41.446333,-90.565487,33.4484,-112.074
ORD-170146,2023-08-04,2023-08-08,Express,CUST-3048,San Antonio,TX,South,Other,PRD-O-001,Fizzy Lifting Drinks,105357.79,3907,57517.05,34787.07,Sugar Shack,2088.19,4.66,48.11914,-96.18115,29.4241,-98.4936
ORD-794346,2023-01-14,2023-01-23,Standard,CUST-2215,San Jose,CA,West,Other,PRD-O-002,Lickable Wallpaper,43589.6,2680,32566.96,-3528.39,Secret Factory,2714.74,9.77,41.446333,-90.565487,37.3382,-121.8863
ORD-563259,2023-11-16,2023-11-24,Standard,CUST-1393,Chicago,IL,Midwest,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,66623.79,3251,39587.12,11789.82,Lot's O' Nuts,2344.95,8.19,32.881893,-111.768036,41.8781,-87.6298
ORD-229084,2023-07-17,2023-07-20,Same-Day,CUST-9833,San Diego,CA,West,Sugar,PRD-S-006,Hair Toffee,14982.69,1159,8423.07,3644.38,The Other Factory,2515.31,3.73,35.1175,-89.971107,32.7157,-117.1611
ORD-485492,2023-07-02,2023-07-06,Standard,CUST-7784,Chicago,IL,Midwest,Sugar,PRD-S-005,Everlasting Gobstopper,118678.95,4283,67701.06,48848.91,Secret Factory,248.54,4.8,41.446333,-90.565487,41.8781,-87.6298
ORD-882717,2023-04-23,2023-05-01,Standard,CUST-5011,San Diego,CA,West,Other,PRD-O-004,Kazookles,27258.89,2602,20525.82,-6356.58,The Other Factory,2515.31,8.47,35.1175,-89.971107,32.7157,-117.1611
ORD-176702,2023-08-21,2023-08-27,Standard,CUST-4394,Philadelphia,PA,East,Other,PRD-O-003,Wonka Gum,41078.41,1266,22921.59,14847.3,Secret Factory,1307.07,6.56,41.446333,-90.565487,39.9526,-75.1652
ORD-602003,2023-03-15,2023-03-20,Express,CUST-9771,San Antonio,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,48940.69,3163,33843.6,6558.26,Wicked Choccy's,1687.25,5.24,32.076176,-81.088371,29.4241,-98.4936
ORD-457383,2024-01-01,2024-01-08,Express,CUST-4445,Los Angeles,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,78339.81,4120,46106.99,9487.35,Wicked Choccy's,3450.46,7.48,32.076176,-81.088371,34.0522,-118.2437
ORD-271617,2023-09-26,2023-10-05,Standard,CUST-8011,New York,NY,East,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,9557.28,298,5130.93,2373.3,Lot's O' Nuts,3444.71,9.5,32.881893,-111.768036,40.7128,-74.006
ORD-944609,2023-07-21,2023-07-25,Express,CUST-3367,Chicago,IL,Midwest,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,52208.56,1854,33506.54,15040.91,Wicked Choccy's,1234.19,4.61,32.076176,-81.088371,41.8781,-87.6298
ORD-805315,2023-09-07,2023-09-09,Express,CUST-7426,Phoenix,AZ,West,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,48549.56,2089,25768.1,22550.4,Lot's O' Nuts,69.13,2.38,32.881893,-111.768036,33.4484,-112.074
ORD-546547,2023-06-10,2023-06-12,Same-Day,CUST-3617,San Antonio,TX,South,Other,PRD-O-004,Kazookles,76668.84,4383,50927.4,21268.78,The Other Factory,1020.46,2.37,35.1175,-89.971107,29.4241,-98.4936
ORD-430198,2023-03-26,2023-04-03,Express,CUST-1095,San Jose,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,3788.03,227,2179.75,247.85,Wicked Choccy's,3745.71,8.95,32.076176,-81.088371,37.3382,-121.8863
ORD-804819,2023-07-31,2023-08-01,Same-Day,CUST-1888,Chicago,IL,Midwest,Sugar,PRD-S-005,Everlasting Gobstopper,69698.65,2784,49781.33,19917.319999999992,Secret Factory,248.54,1.53,41.446333,-90.565487,41.8781,-87.6298
ORD-435100,2023-08-04,2023-08-07,Express,CUST-1356,Chicago,IL,Midwest,Other,PRD-O-002,Lickable Wallpaper,30999.99,1519,21203.96,9191.98,Secret Factory,248.54,3.34,41.446333,-90.565487,41.8781,-87.6298
ORD-415791,2023-11-11,2023-11-19,Standard,CUST-8161,San Jose,CA,West,Sugar,PRD-S-003,Nerds,12287.19,1184,7215.58,-613.97,Sugar Shack,2401.01,8.63,48.11914,-96.18115,37.3382,-121.8863
ORD-823070,2023-12-03,2023-12-09,Standard,CUST-1102,New York,NY,East,Sugar,PRD-S-001,Laffy Taffy,97022.39,4092,48784.97,32401.06,Sugar Shack,1935.04,6.46,48.11914,-96.18115,40.7128,-74.006
ORD-405457,2023-05-27,2023-05-31,Express,CUST-1850,Philadelphia,PA,East,Other,PRD-O-004,Kazookles,23651.95,1171,12416.94,8593.9,The Other Factory,1409.64,4.67,35.1175,-89.971107,39.9526,-75.1652
